t,FR_rpm,FR_amp,FL_rpm,FL_amp,RR_rpm,RR_amp,RL_rpm,RL_amp
0.0000,0,-0.299560546875,0,-0.2149658203125,0,0.053131103515625,0,-0.08721923828125
0.0052,0,0.2183837890625,0,-0.2149658203125,0,0.053131103515625,0,0.09429931640625
0.0172,0,0.2183837890625,0,0.27685546875,0,-0.05169677734375,0,0.09429931640625
0.0258,0,0.1495361328125,0,0.27685546875,0,-0.05169677734375,0,0.0948486328125
0.0377,0,0.1495361328125,0,-0.798828125,0,-0.053466796875,0,0.0948486328125
0.0515,0,0.1055908203125,0,-0.798828125,0,-0.053466796875,0,-0.0262298583984375
0.0599,0,0.1055908203125,0,0.17431640625,0,0.04046630859375,0,-0.0262298583984375
0.0686,0,0.12066650390625,0,0.17431640625,0,0.04046630859375,0,-0.048919677734375
0.0816,0,0.12066650390625,0,0.344482421875,0,-0.032196044921875,0,-0.048919677734375
0.0877,0,0.12066650390625,0,0.344482421875,0,-0.032196044921875,0,-0.1136474609375
0.0960,0,-0.262451171875,0,0.344482421875,0,-0.032196044921875,0,-0.1136474609375
0.1032,0,-0.10150146484375,0,0.462158203125,0,0.08050537109375,0,-0.120849609375
0.1167,0,-0.10150146484375,0,0.1002197265625,0,0.08050537109375,0,-0.120849609375
0.1228,0,0.322265625,0,0.1002197265625,0,0.01351165771484375,0,-0.09466552734375
0.1350,0,0.322265625,0,0.311279296875,0,-0.02325439453125,0,-0.09466552734375
0.1454,0,0.322265625,0,0.311279296875,0,-0.02325439453125,0,-0.261962890625
0.1551,0,-0.1502685546875,0,0.422607421875,0,-0.05157470703125,0,-0.261962890625
0.1641,0,0.027069091796875,0,0.422607421875,0,-0.05157470703125,0,0.2529296875
0.1785,0,0.027069091796875,0,-0.0926513671875,0,-0.08502197265625,0,0.2529296875
0.1833,0,-0.20654296875,0,-0.0926513671875,0,-0.08502197265625,0,-0.267333984375
0.1953,0,-0.20654296875,0,-0.0926513671875,0,-0.032684326171875,0,-0.267333984375
0.2040,0,-0.20654296875,0,-0.093017578125,0,-0.032684326171875,0,-0.21923828125
0.2148,0,-0.19970703125,0,-0.093017578125,0,-0.032684326171875,0,-0.21923828125
0.2241,0,-0.19970703125,0,0.400146484375,0,-0.052215576171875,0,0.11187744140625
0.2366,0,-0.323974609375,0,0.400146484375,0,-0.052215576171875,0,0.11187744140625
0.2439,0,-0.323974609375,0,0.333251953125,0,0.0390625,0,-0.12548828125
0.2578,0,0.1611328125,0,0.333251953125,0,0.0390625,0,-0.12548828125
0.2660,0,0.10028076171875,0,-0.1900634765625,0,-0.0231170654296875,0,-0.0701904296875
0.2768,0,0.10028076171875,0,-0.1900634765625,0,0.04766845703125,0,-0.0701904296875
0.2873,0,0.10028076171875,0,0.240234375,0,0.04766845703125,0,-0.1832275390625
0.2984,0,-0.23046875,0,0.240234375,0,0.00971221923828125,0,-0.1832275390625
0.3055,0,-0.23046875,0,-0.396240234375,0,0.00971221923828125,0,-0.10894775390625
0.3196,0,0.098388671875,0,-0.396240234375,0,0.00971221923828125,0,-0.10894775390625
0.3250,0,0.098388671875,0,-0.87353515625,0,0.07916259765625,0,0.1810302734375
0.3398,0,0.1419677734375,0,-0.87353515625,0,0.07916259765625,0,0.1810302734375
0.3471,0,-0.125732421875,0,-0.8681640625,0,-0.0916748046875,0,-0.228515625
0.3604,0,-0.125732421875,0,0.040618896484375,0,-0.058563232421875,0,-0.228515625
0.3678,0,-0.125732421875,0,0.040618896484375,0,-0.058563232421875,0,0.214599609375
0.3795,0,-0.110595703125,0,0.040618896484375,0,-0.058563232421875,0,0.214599609375
0.3884,0,-0.110595703125,0,0.364990234375,0,-0.061920166015625,0,0.214599609375
0.4010,0,-0.2393798828125,0,0.364990234375,0,-0.061920166015625,0,0.191650390625
0.4089,0,-0.2393798828125,0,0.2403564453125,0,0.0755615234375,0,0.191650390625
0.4217,0,0.17431640625,0,0.2403564453125,0,0.0755615234375,0,0.04925537109375
0.4299,0,0.17431640625,0,0.114990234375,0,0.08990478515625,0,0.04925537109375
0.4407,0,0.137451171875,0,0.114990234375,0,0.08990478515625,0,-0.244140625
0.4481,0,0.137451171875,0,0.4931640625,0,0.09197998046875,0,-0.244140625
0.4661,0,-0.425048828125,0,0.11456298828125,0,0.0343017578125,0,0.218017578125
0.4796,0,0.040985107421875,0,0.11456298828125,0,0.0343017578125,0,-0.0206756591796875
0.4917,0,0.040985107421875,0,0.07550048828125,0,0.06732177734375,0,-0.0206756591796875
0.4970,0,0.2366943359375,0,0.07550048828125,0,0.06732177734375,0,-0.2056884765625
0.5053,0,0.2366943359375,0,0.437744140625,0,0.045501708984375,0,-0.2056884765625
0.5216,0,-0.192138671875,0,0.437744140625,0,0.045501708984375,0,0.12225341796875
0.5253,0,-0.192138671875,0,0.3203125,0,-0.018402099609375,0,0.12225341796875
0.5385,0,-0.07672119140625,0,0.3203125,0,-0.018402099609375,0,0.26318359375
0.5484,0,-0.07672119140625,0,0.42724609375,0,-0.041656494140625,0,0.26318359375
0.5575,0,-0.08251953125,0,0.42724609375,0,-0.041656494140625,0,-0.1153564453125
0.5661,0,-0.08251953125,0,-0.08917236328125,0,0.07135009765625,0,-0.1153564453125
0.5780,0,0.211181640625,0,-0.08917236328125,0,0.07135009765625,0,0.148681640625
0.5878,0,0.211181640625,0,0.08917236328125,0,0.0760498046875,0,0.148681640625
0.5982,0,0.211181640625,0,0.08917236328125,0,0.0760498046875,0,0.201904296875
0.6078,0,0.13720703125,0,0.350830078125,0,-0.04693603515625,0,0.201904296875
0.6189,0,0.11871337890625,0,0.350830078125,0,-0.04693603515625,0,0.21875
0.6270,0,0.11871337890625,0,0.2032470703125,0,-0.04693603515625,0,0.21875
0.6405,0,-0.1728515625,0,0.2032470703125,0,-0.0670166015625,0,0.217041015625
0.6467,0,-0.1728515625,0,0.416015625,0,-0.0670166015625,0,0.217041015625
0.6586,0,-0.1728515625,0,0.416015625,0,0.0533447265625,0,-0.1300048828125
0.6675,0,-0.2481689453125,0,-0.215087890625,0,-0.034515380859375,0,-0.1300048828125
0.6784,0,-0.2481689453125,0,-0.215087890625,0,-0.034515380859375,0,-0.09332275390625
0.6871,0,-0.3779296875,0,0.30419921875,0,0.112060546875,0,-0.09332275390625
0.6990,0,-0.3779296875,0,0.30419921875,0,0.112060546875,0,-0.1966552734375
0.7075,0,-0.0850830078125,0,0.54248046875,0,-0.042510986328125,0,-0.1966552734375
0.7187,0,-0.0850830078125,0,0.54248046875,0,-0.042510986328125,0,-0.0718994140625
0.7269,0,0.18896484375,0,-0.9306640625,0,-0.042510986328125,0,-0.0718994140625
0.7391,0,0.18896484375,0,-0.9306640625,0,-0.037109375,0,0.036346435546875
0.7485,0,0.0640869140625,0,-0.9306640625,0,-0.037109375,0,0.036346435546875
0.7611,0,0.0640869140625,0,-0.62255859375,0,0.044525146484375,0,-0.166259765625
0.7709,0,0.136962890625,0,-0.62255859375,0,0.044525146484375,0,-0.166259765625
0.7813,0,0.136962890625,0,0.389892578125,0,-0.0711669921875,0,-0.0231170654296875
0.7968,0,-0.115234375,0,0.16845703125,0,-0.037689208984375,0,0.1663818359375
0.8049,0,0.1522216796875,0,0.16845703125,0,-0.037689208984375,0,0.1663818359375
0.8129,0,0.1522216796875,0,0.5556640625,0,-0.037689208984375,0,0.1663818359375
0.8268,0,0.1522216796875,0,0.5556640625,0,0.07720947265625,0,-0.0271759033203125
0.8346,0,0.06085205078125,0,0.2919921875,0,0.07720947265625,0,-0.0271759033203125
0.8534,0,0.162841796875,0,0.328369140625,0,0.0592041015625,0,0.253662109375
0.8679,0,0.11517333984375,0,0.328369140625,0,-0.052032470703125,0,-0.206298828125
0.8767,0,0.11517333984375,0,0.03558349609375,0,0.08245849609375,0,0.1475830078125
0.8862,0,-0.370849609375,0,0.07574462890625,0,0.08245849609375,0,0.1475830078125
0.8996,0,-0.370849609375,0,0.07574462890625,0,0.0697021484375,0,-0.1878662109375
