t,FR_rpm,FR_amp,FL_rpm,FL_amp,RR_rpm,RR_amp,RL_rpm,RL_amp
0.0000,0,0.10986328125,0,0.1534423828125,0,-0.01003265380859375,0,-0.24853515625
0.0069,0,0.10986328125,0,0.1534423828125,0,0.09039306640625,0,0.00905609130859375
0.0231,0,-0.30517578125,0,-0.2225341796875,0,0.09039306640625,0,0.00905609130859375
0.0269,0,-0.30517578125,0,-0.2225341796875,0,0.057281494140625,0,0.1875
0.0408,0,0.031951904296875,0,-0.6640625,0,-0.07037353515625,0,0.0204925537109375
0.0511,0,0.031951904296875,0,0.123046875,0,-0.07037353515625,0,0.0204925537109375
0.0624,0,-0.1939697265625,0,0.123046875,0,-0.07037353515625,0,0.0204925537109375
0.0714,0,-0.1939697265625,0,0.123046875,0,0.0210113525390625,0,0.23779296875
0.0807,0,-0.189208984375,0,-0.00968170166015625,0,0.0210113525390625,0,0.23779296875
0.0907,0,-0.189208984375,0,-0.00968170166015625,0,0.09429931640625,0,-0.1644287109375
0.1022,0,0.035186767578125,0,0.1668701171875,0,0.09429931640625,0,-0.1644287109375
0.1099,0,0.035186767578125,0,0.1668701171875,0,-0.020751953125,0,0.1937255859375
0.1204,0,0.11285400390625,0,0.0814208984375,0,-0.020751953125,0,0.1937255859375
0.1283,0,0.11285400390625,0,0.0814208984375,0,-0.01535797119140625,0,0.1937255859375
0.1401,0,-0.11962890625,0,-0.4423828125,0,-0.01535797119140625,0,0.132568359375
0.1472,0,-0.11962890625,0,-0.4423828125,0,0.0130157470703125,0,0.132568359375
0.1591,0,0.1380615234375,0,0.3935546875,0,0.0130157470703125,0,0.2476806640625
0.1671,0,0.1380615234375,0,0.3935546875,0,0.038421630859375,0,0.2476806640625
0.1790,0,0.051116943359375,0,-0.4794921875,0,0.038421630859375,0,0.1781005859375
0.1880,0,0.051116943359375,0,-0.4794921875,0,-0.0220184326171875,0,-0.27734375
0.1983,0,-0.361328125,0,0.28662109375,0,-0.0220184326171875,0,-0.27734375
0.2077,0,-0.361328125,0,0.28662109375,0,-0.06195068359375,0,-0.27734375
0.2204,0,0.12042236328125,0,0.3720703125,0,-0.06195068359375,0,-0.0782470703125
0.2274,0,0.12042236328125,0,0.3720703125,0,0.053375244140625,0,0.11529541015625
0.2390,0,0.12042236328125,0,0.4580078125,0,0.053375244140625,0,0.11529541015625
0.2466,0,0.1778564453125,0,0.4580078125,0,-0.047882080078125,0,0.11529541015625
0.2591,0,0.1778564453125,0,0.3359375,0,-0.047882080078125,0,-0.1910400390625
0.2677,0,0.14404296875,0,0.3359375,0,0.07330322265625,0,-0.1910400390625
0.2794,0,0.14404296875,0,0.08953857421875,0,0.07330322265625,0,0.122802734375
0.2897,0,0.03515625,0,0.08953857421875,0,0.02618408203125,0,0.122802734375
0.2990,0,0.03515625,0,0.08953857421875,0,0.02618408203125,0,-0.12469482421875
0.3067,0,0.1376953125,0,-0.154052734375,0,0.052154541015625,0,-0.12469482421875
0.3198,0,0.1376953125,0,-0.220458984375,0,0.052154541015625,0,-0.2457275390625
0.3278,0,0.11590576171875,0,-0.220458984375,0,-0.0292510986328125,0,-0.2457275390625
0.3395,0,0.11590576171875,0,-0.220458984375,0,-0.0292510986328125,0,-0.19580078125
0.3465,0,0.09857177734375,0,0.276123046875,0,0.0178070068359375,0,-0.19580078125
0.3592,0,0.09857177734375,0,0.276123046875,0,0.0178070068359375,0,0.047393798828125
0.3669,0,0.138916015625,0,-0.243896484375,0,0.0178070068359375,0,0.047393798828125
0.3793,0,0.138916015625,0,-0.10943603515625,0,-0.0538330078125,0,-0.23779296875
