t,gyro_z,RF_rpm,RF_cur,FL_rpm,FL_cur,RR_rpm,RR_cur,RL_rpm,RL_cur
0.2208,-0.0046,0,8.65625,0,8.828125,6,9.5625,0,8.640625
0.2234,-0.0046,0,8.65625,0,8.5390625,11,9.4765625,0,8.734375
0.2277,-0.0046,0,8.71875,0,8.5390625,11,9.4765625,0,8.734375
0.2287,-0.0075,0,8.71875,0,8.5390625,11,9.4765625,0,8.734375
0.2355,-0.0075,0,8.71875,0,8.5390625,11,9.4765625,0,8.734375
0.2408,0.005,0,8.71875,0,8.5390625,11,9.4765625,0,8.734375
0.2413,0.005,0,8.71875,0,8.7578125,7,9.1796875,0,8.734375
0.2483,0.005,0,8.8515625,0,8.7578125,7,9.1796875,0,8.84375
0.2497,0.0076,0,8.8515625,0,8.7578125,7,9.1796875,0,8.84375
0.256,0.0076,0,8.8515625,0,8.9453125,4,9.046875,0,8.90625
0.2585,0.0076,0,8.8515625,0,8.9453125,4,9.046875,0,8.90625
0.2618,0.0049,0,8.8515625,0,8.9453125,4,9.046875,0,8.90625
0.2684,0.0049,0,8.9453125,0,8.9453125,4,9.046875,0,8.90625
0.2706,0.007,0,8.9453125,0,8.9453125,4,9.046875,0,8.90625
0.2743,0.007,0,8.9453125,0,8.9453125,4,9.046875,0,8.90625
0.2791,0.007,0,8.9453125,0,9.0,2,9.1015625,0,9.0234375
0.2813,-0.0096,0,8.9453125,0,9.0,2,9.1015625,0,9.0234375
0.2861,-0.0096,0,9.0234375,0,9.0,2,9.1015625,0,9.0234375
0.2891,-0.0056,0,9.0234375,0,9.0,2,9.1015625,0,9.0234375
0.2938,-0.0056,0,9.0234375,0,9.0,2,9.1015625,0,9.0234375
0.2982,-0.0056,0,9.0234375,0,9.09375,0,9.0703125,0,9.0234375
0.3009,0.0051,0,9.0234375,0,9.09375,0,9.0703125,0,9.0234375
0.3074,0.0062,0,9.0234375,0,9.09375,0,9.0703125,0,9.0234375
0.3082,0.0062,0,9.109375,0,9.09375,0,9.0703125,0,9.0625
0.3139,0.0062,0,9.109375,0,9.09375,0,9.0703125,0,9.0625
0.3191,0.0027,0,9.109375,0,9.09375,0,9.0703125,0,9.0625
0.3196,0.0027,0,9.109375,0,9.2421875,0,9.203125,0,9.0625
0.3277,-0.0038,0,9.109375,0,9.2421875,0,9.203125,0,9.0625
0.3284,-0.0038,0,9.109375,0,9.2421875,0,9.203125,0,9.171875
0.3334,-0.0038,0,9.109375,0,9.2421875,0,9.203125,0,9.171875
0.3387,-0.0038,0,9.1953125,0,9.2265625,0,9.1953125,0,9.171875
0.3406,-0.0087,0,9.1953125,0,9.2265625,0,9.1953125,0,9.171875
0.3457,-0.0087,0,9.1953125,0,9.2265625,0,9.1953125,0,9.25
0.3506,-0.0003,0,9.1953125,0,9.2265625,0,9.1953125,0,9.25
0.3543,-0.0003,0,9.1953125,0,9.2265625,0,9.1953125,0,9.25
0.3575,-0.0003,0,9.28125,0,9.3203125,0,9.2421875,0,9.25
0.3584,0.0086,0,9.28125,0,9.3203125,0,9.2421875,0,9.25
0.3672,0.001,0,9.28125,0,9.3203125,0,9.2421875,0,9.25
0.3683,0.001,0,9.3515625,0,9.3203125,0,9.2421875,0,9.3125
0.3726,0.001,0,9.3515625,0,9.4140625,0,9.390625,0,9.3125
0.3769,0.001,0,9.3515625,0,9.4140625,0,9.390625,0,9.3125
0.3778,0.002,0,9.3515625,0,9.4140625,0,9.390625,0,9.3125
0.3848,0.002,0,9.3515625,0,9.4140625,0,9.390625,0,9.359375
0.3882,0.0019,0,9.3515625,0,9.4140625,0,9.390625,0,9.359375
0.3928,0.0019,0,9.3515625,0,9.4140625,0,9.390625,0,9.359375
0.3964,0.0019,0,9.421875,0,9.6015625,0,9.46875,0,9.359375
0.3984,0.0076,0,9.421875,0,9.6015625,0,9.46875,0,9.359375
0.405,0.0076,0,9.4921875,0,9.6015625,0,9.46875,0,9.484375
0.4066,0.0021,0,9.4921875,0,9.6015625,0,9.46875,0,9.484375
0.4129,0.0021,0,9.4921875,0,9.6015625,0,9.46875,0,9.484375
0.4159,0.0021,0,9.4921875,0,9.65625,0,9.5546875,0,9.484375
0.4185,0.0043,0,9.4921875,0,9.65625,0,9.5546875,0,9.484375
0.429,-0.0025,0,9.4921875,0,9.65625,0,9.5546875,0,9.484375
0.4297,-0.0025,0,9.4921875,0,9.65625,0,9.5546875,0,9.625
0.435,-0.0025,0,9.609375,0,9.6484375,0,9.6796875,0,9.625
0.4382,-0.0025,0,9.609375,0,9.6484375,0,9.6796875,0,9.625
0.4419,0.0038,0,9.609375,0,9.6484375,0,9.6796875,0,9.625
0.4496,0.0038,0,9.609375,0,9.6484375,0,9.6796875,0,9.703125
0.4507,0.0036,0,9.609375,0,9.6484375,0,9.6796875,0,9.703125
0.4565,0.0036,0,9.609375,0,9.6484375,0,9.6796875,0,9.703125
0.4608,0.0036,0,9.6953125,0,9.7109375,0,9.6796875,0,9.703125
0.4617,0.0036,0,9.6953125,0,9.7109375,0,9.6796875,0,9.703125
0.4677,0.0036,0,9.6953125,0,9.7109375,0,9.6796875,0,9.75
0.4697,-0.0017,0,9.6953125,0,9.7109375,0,9.6796875,0,9.75
0.4749,-0.0017,0,9.6953125,0,9.7109375,0,9.6796875,0,9.75
0.4792,-0.0017,0,9.734375,0,9.7109375,0,9.7734375,0,9.75
0.4839,-0.0002,0,9.734375,0,9.7109375,0,9.7734375,0,9.75
0.4894,-0.0002,0,9.734375,0,9.84375,0,9.7734375,0,9.8359375
0.4922,-0.0002,0,9.734375,0,9.84375,0,9.7734375,0,9.8359375
0.4961,-0.0002,0,9.8359375,0,9.84375,0,9.9375,0,9.8359375
0.4993,-0.0002,0,9.8359375,0,9.84375,0,9.9375,0,9.8359375
0.501,0.0045,0,9.8359375,0,9.84375,0,9.9375,0,9.8359375
0.5075,0.0045,0,9.8359375,0,9.734375,0,9.9375,0,9.953125
0.5111,0.004,0,9.8359375,0,9.734375,0,9.9375,0,9.953125
0.5165,0.004,0,9.8359375,0,9.734375,0,9.9375,0,9.953125
0.5253,0.0074,0,9.8359375,0,9.734375,0,9.9375,0,9.953125
0.5265,0.0074,0,9.921875,0,9.734375,0,9.9765625,0,9.953125
0.5291,0.0074,0,9.921875,0,10.0234375,0,9.9765625,0,9.9921875
0.5327,1e-04,0,9.921875,0,10.0234375,0,9.9765625,0,9.9921875
0.539,1e-04,0,10.0,0,10.0234375,0,10.0703125,0,9.9921875
0.5412,0.0044,0,10.0,0,10.0234375,0,10.0703125,0,9.9921875
0.5415,0.0044,0,10.0,0,10.0234375,0,10.0703125,0,9.9921875
0.5498,0.0044,0,10.0,0,10.046875,0,10.0703125,0,10.125
0.5523,0.007,0,10.0,0,10.046875,0,10.0703125,0,10.125
0.5565,0.007,0,10.1171875,0,10.046875,0,10.2265625,0,10.125
0.5621,0.007,0,10.1171875,0,10.046875,0,10.2265625,0,10.125
0.5632,0.0033,0,10.1171875,0,10.046875,0,10.2265625,0,10.125
0.5695,0.0033,0,10.1171875,0,10.359375,0,10.2265625,0,10.1796875
0.5704,0.0045,0,10.1171875,0,10.359375,0,10.2265625,0,10.1796875
0.5754,0.0045,0,10.1171875,0,10.359375,0,10.2265625,0,10.1796875
0.5793,0.0045,0,10.171875,0,10.359375,0,10.203125,0,10.1796875
0.5806,-0.0034,0,10.171875,0,10.359375,0,10.203125,0,10.1796875
0.5858,-0.0034,0,10.171875,0,10.359375,0,10.203125,0,10.1796875
0.5894,-0.0034,0,10.171875,0,10.203125,0,10.203125,0,10.25
0.591,-0.0024,0,10.171875,0,10.203125,0,10.203125,0,10.25
0.5974,-0.0024,0,10.171875,0,10.203125,0,10.203125,0,10.25
0.603,-0.0024,0,10.265625,0,10.203125,0,10.3359375,0,10.25
0.6043,-0.0046,0,10.265625,0,10.203125,0,10.3359375,0,10.25
0.6095,-0.0046,0,10.265625,0,10.3359375,0,10.3359375,0,10.3359375
0.611,0.0075,0,10.265625,0,10.3359375,0,10.3359375,0,10.3359375
0.6169,0.0075,0,10.359375,0,10.3359375,0,10.3828125,0,10.3359375
0.6233,0.0057,0,10.359375,0,10.3359375,0,10.3828125,0,10.3359375
0.6238,0.0057,0,10.359375,0,10.3359375,0,10.3828125,0,10.3359375
0.6306,0.0057,0,10.359375,0,10.3515625,0,10.3828125,0,10.3984375
0.6319,-0.0028,0,10.359375,0,10.3515625,0,10.3828125,0,10.3984375
0.6365,-0.0028,0,10.359375,0,10.3515625,0,10.3828125,0,10.3984375
0.6415,-0.0028,0,10.40625,0,10.3515625,0,10.5078125,0,10.3984375
0.6445,0.0025,0,10.40625,0,10.3515625,0,10.5078125,0,10.3984375
0.6504,0.0025,0,10.40625,0,10.2421875,0,10.5078125,0,10.484375
0.6544,0.006,0,10.40625,0,10.2421875,0,10.5078125,0,10.484375
0.6569,0.006,0,10.40625,0,10.2421875,0,10.5078125,0,10.484375
0.6613,0.006,0,10.515625,0,10.2421875,0,10.5078125,0,10.484375
0.6623,0.0006,0,10.515625,0,10.2421875,0,10.5078125,0,10.484375
0.6688,0.0006,0,10.515625,0,10.5546875,0,10.53125,0,10.5859375
0.6697,0.0029,0,10.515625,0,10.5546875,0,10.53125,0,10.5859375
0.6759,0.0029,0,10.515625,0,10.5546875,0,10.53125,0,10.5859375
0.6811,0.0029,0,10.6171875,0,10.5546875,0,10.53125,0,10.5859375
0.6859,-0.0034,0,10.6171875,0,10.5546875,0,10.53125,0,10.5859375
0.6901,0.0016,0,10.6171875,0,10.5546875,0,10.53125,0,10.5859375
0.6908,0.0016,0,10.6171875,0,10.65625,0,10.625,0,10.5859375
0.6967,0.004,0,10.6171875,0,10.65625,0,10.625,0,10.5859375
0.7023,0.004,0,10.6171875,0,10.65625,0,10.625,0,10.5859375
0.7059,0.004,0,10.6640625,0,10.796875,0,10.734375,0,10.6640625
0.7082,0.0077,0,10.6640625,0,10.796875,0,10.734375,0,10.6640625
0.7121,0.0077,0,10.6640625,0,10.796875,0,10.734375,0,10.6640625
0.72,0.0077,0,10.7421875,0,10.796875,0,10.828125,0,10.6953125
0.7244,0.0011,0,10.7421875,0,10.796875,0,10.828125,0,10.6953125
0.7257,0.0011,0,10.7421875,0,10.640625,0,10.828125,0,10.6953125
0.7298,0.005,0,10.7421875,0,10.640625,0,10.828125,0,10.6953125
0.7355,0.005,0,10.7421875,0,10.640625,0,10.828125,0,10.8671875
0.7418,0.005,0,10.7421875,0,10.640625,0,10.828125,0,10.8671875
0.743,0.005,0,10.8515625,0,10.640625,0,10.9296875,0,10.8671875
0.7444,0.0011,0,10.8515625,0,10.640625,0,10.9296875,0,10.8671875
0.7502,-0.0006,0,10.8515625,0,10.640625,0,10.9296875,0,10.8671875
0.7545,-0.0006,0,10.8515625,0,10.9765625,0,10.9296875,0,10.90625
0.7597,-0.0006,0,10.8515625,0,10.9765625,0,10.9296875,0,10.90625
0.7605,0.0041,0,10.8515625,0,10.9765625,0,10.9296875,0,10.90625
0.7662,0.0041,0,10.921875,0,10.9765625,0,10.9296875,0,10.90625
0.7708,1e-04,0,10.921875,0,10.9765625,0,10.9296875,0,10.90625
0.7748,1e-04,0,10.921875,0,10.953125,0,10.9765625,0,11.0
0.7774,1e-04,0,10.921875,0,10.953125,0,10.9765625,0,11.0
0.7813,-0.0004,0,10.921875,0,10.953125,0,10.9765625,0,11.0
0.7871,-0.0004,0,11.03125,0,10.953125,0,10.9765625,0,11.0
0.7911,0.003,0,11.03125,0,10.953125,0,10.9765625,0,11.0
0.7953,0.003,0,11.03125,0,11.03125,0,11.0703125,0,11.0
0.7961,0.003,0,11.03125,0,11.03125,0,11.0703125,0,11.0
0.8011,0.0047,0,11.03125,0,11.03125,0,11.0703125,0,11.0
0.8046,0.0047,0,11.0625,0,11.03125,0,11.0703125,0,11.046875
0.8086,-0.009,0,11.0625,0,11.03125,0,11.0703125,0,11.046875
0.8145,-0.009,0,11.0625,0,11.140625,0,11.15625,0,11.125
0.8161,-0.009,0,11.0625,0,11.140625,0,11.15625,0,11.125
0.824,0.0041,0,11.0625,0,11.140625,0,11.15625,0,11.125
0.8259,0.0041,0,11.203125,0,11.140625,0,11.15625,0,11.125
0.8307,1e-04,0,11.203125,0,11.140625,0,11.15625,0,11.125
0.8352,1e-04,0,11.203125,0,11.2578125,0,11.296875,0,11.2734375
0.8409,-1e-04,0,11.203125,0,11.2578125,0,11.296875,0,11.2734375
0.8415,-1e-04,0,11.203125,0,11.2578125,0,11.296875,0,11.2734375
0.846,-1e-04,0,11.2734375,0,11.2578125,0,11.296875,0,11.2734375
0.8494,0.0056,0,11.2734375,0,11.2578125,0,11.296875,0,11.2734375
0.8536,0.0056,0,11.2734375,0,11.2890625,0,11.296875,0,11.2734375
0.8595,0.0056,0,11.2734375,0,11.2890625,0,11.296875,0,11.2734375
0.8612,-1e-04,0,11.2734375,0,11.2890625,0,11.296875,0,11.2734375
0.8646,-1e-04,0,11.2734375,0,11.2890625,0,11.296875,0,11.328125
0.8686,0.0057,0,11.2734375,0,11.2890625,0,11.296875,0,11.328125
0.8747,0.0057,0,11.3046875,0,11.4140625,0,11.421875,0,11.328125
0.8789,0.0057,0,11.3046875,0,11.4140625,0,11.421875,0,11.328125
0.8827,0.001,0,11.3046875,0,11.4140625,0,11.421875,0,11.328125
0.8845,0.001,0,11.3046875,0,11.4140625,0,11.421875,0,11.4453125
0.888,0.0043,0,11.3046875,0,11.4140625,0,11.421875,0,11.4453125
0.8932,0.0043,0,11.4453125,0,11.4375,0,11.53125,0,11.4453125
0.8954,0.0043,0,11.4453125,0,11.4375,0,11.53125,0,11.4453125
0.9002,0.0014,0,11.4453125,0,11.4375,0,11.53125,0,11.4453125
0.9041,0.0014,0,11.4453125,0,11.4375,0,11.53125,0,11.5078125
0.9079,0.0015,0,11.4453125,0,11.4375,0,11.53125,0,11.5078125
0.9133,0.0015,0,11.53125,0,11.5234375,0,11.609375,0,11.5078125
0.9153,0.0015,0,11.53125,0,11.5234375,0,11.609375,0,11.5078125
0.9195,0.0041,0,11.53125,0,11.5234375,0,11.609375,0,11.5078125
0.9244,0.0041,0,11.53125,0,11.5234375,0,11.609375,0,11.640625
0.9283,0.0024,0,11.53125,0,11.5234375,0,11.609375,0,11.640625
0.9346,0.0024,0,11.59375,0,11.4765625,0,11.671875,0,11.640625
0.9376,0.0024,0,11.59375,0,11.4765625,0,11.671875,0,11.640625
0.9382,-0.0016,0,11.59375,0,11.4765625,0,11.671875,0,11.640625
0.9428,-0.0016,0,11.59375,0,11.4765625,0,11.671875,0,11.6875
0.95,0.0032,0,11.59375,0,11.4765625,0,11.671875,0,11.6875
0.9538,0.0032,0,11.703125,0,11.6328125,0,11.7265625,0,11.6875
0.958,0.0032,0,11.703125,0,11.6328125,0,11.7265625,0,11.6875
0.9615,-0.0033,0,11.703125,0,11.6328125,0,11.7265625,0,11.6875
0.9633,-0.0033,0,11.703125,0,11.6328125,0,11.7265625,0,11.8046875
0.9671,0.0128,0,11.703125,0,11.6328125,0,11.7265625,0,11.8046875
0.9734,0.0128,0,11.78125,14,10.3515625,0,11.875,0,11.8046875
0.9807,0.0128,0,11.78125,14,10.3515625,0,11.875,0,11.8046875
0.9831,0.01,0,11.78125,14,10.3515625,0,11.875,0,11.8046875
0.9904,0.01,0,11.78125,14,10.3515625,0,11.875,0,11.859375
0.9928,0.0009,0,11.78125,14,10.3515625,0,11.875,0,11.859375
0.994,0.0009,0,11.8671875,15,10.9765625,0,11.875,0,11.859375
1.0005,0.0009,0,11.8671875,15,10.9765625,0,11.875,0,11.859375
1.002,0.0095,0,11.8671875,15,10.9765625,0,11.875,0,11.859375
1.0054,0.0095,0,11.8671875,15,10.9765625,0,11.875,0,11.8984375
1.0082,0.0177,0,11.8671875,15,10.9765625,0,11.875,0,11.8984375
1.0149,0.0177,0,11.9453125,0,12.0078125,0,12.0,0,11.8984375
1.0205,0.0177,0,11.9453125,0,12.0078125,0,12.0,0,11.8984375
1.022,0.0177,0,12.0390625,0,12.0078125,0,12.0,0,11.9765625
1.026,0.0103,0,12.0390625,0,12.0078125,0,12.0,0,11.9765625
1.031,0.0103,0,12.0390625,8,11.0234375,0,12.078125,0,12.109375
1.0346,0.0134,0,12.0390625,8,11.0234375,0,12.078125,0,12.109375
1.0407,0.0134,0,12.0390625,8,11.0234375,0,12.078125,0,12.109375
1.0428,0.0134,0,12.1171875,8,11.0234375,0,12.078125,0,12.109375
1.0435,0.0077,0,12.1171875,8,11.0234375,0,12.078125,0,12.109375
1.0485,0.0105,0,12.1171875,8,11.0234375,0,12.078125,0,12.109375
1.0532,0.0105,0,12.1171875,16,10.8203125,0,12.171875,0,12.109375
1.0621,0.0105,0,12.1171875,16,10.8203125,0,12.171875,0,12.109375
1.0639,0.0099,0,12.1171875,16,10.8203125,0,12.171875,0,12.109375
1.0657,0.0099,0,12.1640625,16,10.8203125,0,12.171875,0,12.171875
1.0705,0.0099,0,12.1640625,22,10.234375,0,12.234375,0,12.171875
1.0719,0.0064,0,12.1640625,22,10.234375,0,12.234375,0,12.171875
1.0776,0.0064,0,12.1640625,22,10.234375,0,12.234375,0,12.171875
1.0816,0.0064,0,12.2734375,22,10.234375,0,12.234375,0,12.28125
1.0829,0.0052,0,12.2734375,22,10.234375,0,12.234375,0,12.28125
1.0883,0.0052,0,12.2734375,22,10.234375,0,12.234375,0,12.28125
1.0946,0.0052,0,12.2734375,30,9.859375,0,12.3515625,0,12.28125
1.0952,0.0079,0,12.2734375,30,9.859375,0,12.3515625,0,12.28125
1.1004,0.0079,0,12.2734375,30,9.859375,0,12.3515625,0,12.28125
1.1031,0.0079,0,12.3515625,30,9.859375,0,12.3515625,0,12.3203125
1.1056,0.0017,0,12.3515625,30,9.859375,0,12.3515625,0,12.3203125
1.1128,0.0017,0,12.3515625,-6,13.5859375,0,12.4765625,0,12.4140625
1.117,0.0055,0,12.3515625,-6,13.5859375,0,12.4765625,0,12.4140625
1.1193,0.0055,0,12.3515625,-6,13.5859375,0,12.4765625,0,12.4140625
1.1248,0.0055,0,12.453125,-6,13.5859375,0,12.4765625,0,12.4140625
1.1269,0.0278,0,12.453125,-6,13.5859375,0,12.4765625,0,12.4140625
1.1323,0.0278,0,12.453125,0,11.890625,0,12.5078125,0,12.4140625
1.1338,0.021,0,12.453125,0,11.890625,0,12.5078125,0,12.4140625
1.1415,0.021,0,12.453125,0,11.890625,0,12.5078125,0,12.4140625
1.1429,0.021,0,12.515625,0,11.890625,0,12.5078125,0,12.515625
1.1443,0.0079,0,12.515625,0,11.890625,0,12.5078125,0,12.515625
1.1523,0.0079,0,12.515625,13,11.078125,0,12.578125,0,12.515625
1.1531,0.024,0,12.515625,13,11.078125,0,12.578125,0,12.515625
1.1597,0.024,0,12.515625,13,11.078125,0,12.578125,0,12.515625
1.1643,0.0182,0,12.515625,13,11.078125,0,12.578125,0,12.515625
1.1647,0.0182,0,12.59375,13,11.078125,0,12.578125,0,12.6015625
1.1756,0.0077,0,12.59375,13,11.078125,0,12.578125,0,12.6015625
1.1764,0.0077,0,12.59375,14,11.6484375,0,12.6796875,0,12.6015625
1.1803,0.0077,0,12.59375,14,11.6484375,0,12.6796875,0,12.6015625
1.1836,0.0077,0,12.703125,14,11.6484375,0,12.6796875,0,12.6953125
1.1881,0.0263,0,12.703125,14,11.6484375,0,12.6796875,0,12.6953125
1.1926,0.0263,0,12.703125,23,10.359375,0,12.6796875,0,12.6953125
1.1946,0.0193,0,12.703125,23,10.359375,0,12.6796875,0,12.6953125
1.2016,0.0193,0,12.703125,23,10.359375,0,12.6796875,0,12.6953125
1.2031,0.0193,0,12.796875,23,10.359375,0,12.765625,0,12.7734375
1.2046,0.0129,0,12.796875,23,10.359375,0,12.765625,0,12.7734375
1.2115,0.0129,0,12.796875,24,11.2734375,-11,11.5,0,12.7734375
1.2141,0.0337,0,12.796875,24,11.2734375,-11,11.5,0,12.7734375
1.2185,0.0337,0,12.796875,24,11.2734375,-11,11.5,0,12.7734375
1.2235,0.0337,0,12.8828125,24,11.2734375,-11,11.5,0,12.890625
1.2265,0.0249,0,12.8828125,24,11.2734375,-11,11.5,0,12.890625
1.2325,0.0249,0,12.8828125,7,12.1953125,-15,11.953125,0,12.890625
1.2354,0.0387,0,12.8828125,7,12.1953125,-15,11.953125,0,12.890625
1.239,0.0387,0,12.8828125,7,12.1953125,-15,11.953125,0,12.890625
1.2397,0.0291,0,12.8828125,7,12.1953125,-15,11.953125,0,12.890625
1.2469,0.0291,0,12.984375,7,12.1953125,-15,11.953125,0,12.890625
1.2523,0.0291,0,12.984375,22,10.6796875,0,13.21875,0,12.890625
1.2531,0.0316,0,12.984375,22,10.6796875,0,13.21875,0,12.890625
1.2592,0.0513,0,12.984375,22,10.6796875,0,13.21875,0,12.890625
1.2595,0.0513,0,12.984375,22,10.6796875,0,13.21875,0,12.890625
1.269,0.0513,0,12.984375,22,10.6796875,0,13.21875,0,13.015625
1.2713,0.0513,0,12.078125,37,9.75,0,13.2890625,0,13.015625
1.2762,0.0403,0,12.078125,37,9.75,0,13.2890625,0,13.015625
1.2775,0.0403,0,12.078125,37,9.75,0,13.2890625,0,13.015625
1.2828,0.0656,0,12.078125,37,9.75,0,13.2890625,0,13.015625
1.2833,0.0656,0,12.078125,37,9.75,0,13.2890625,0,13.3359375
1.2901,0.0656,0,12.3984375,1,14.25,0,12.5703125,0,13.3359375
1.2907,0.0635,0,12.3984375,1,14.25,0,12.5703125,0,13.3359375
1.2973,0.0635,0,12.3984375,1,14.25,0,12.5703125,0,13.3359375
1.3012,0.0635,0,12.3984375,1,14.25,0,12.5703125,0,12.6796875
1.3042,0.0433,0,12.3984375,1,14.25,0,12.5703125,0,12.6796875
1.3099,0.0433,-6,12.625,14,11.046875,0,12.5703125,0,12.6796875
1.3112,0.076,-6,12.625,14,11.046875,0,12.5703125,0,12.6796875
1.317,0.076,-6,12.625,14,11.046875,0,12.5703125,0,12.6796875
1.323,0.0604,-6,12.625,14,11.046875,0,12.5703125,0,12.6796875
1.3239,0.0604,-6,12.625,14,11.046875,0,12.234375,0,12.53125
1.3308,0.0748,-6,12.625,14,11.046875,0,12.234375,0,12.53125
1.3313,0.0748,-19,10.78125,33,9.703125,0,12.8671875,0,12.53125
1.3398,0.0748,-19,10.78125,33,9.703125,0,12.8671875,0,12.53125
1.3433,0.0848,-19,10.78125,33,9.703125,0,12.8671875,0,12.53125
1.3437,0.0848,-19,10.78125,33,9.703125,0,12.8671875,0,12.7109375
1.3467,0.0581,-19,10.78125,33,9.703125,0,12.8671875,0,12.7109375
1.3515,0.0581,-3,13.3984375,33,9.703125,0,12.8671875,0,12.7109375
1.3596,0.0581,-3,13.3984375,33,9.703125,0,12.8671875,0,12.7109375
